"ID","SampleID","sample","City","Treatment","Dilution","Packaging","Packaging_samples","Lean","Blinded_Store","Raw_paired_reads","QC_filtered_reads","nonhost_filtered_reads","amrplusplus_counts","Samdedup_amrplusplus_counts","deduped_SNP_confirmed_counts","resistome_raw_mapped_reads","resistome_CSS_counts","AMR_class_Richness","AMR_class_Shannon","AMR_mech_Richness","AMR_mech_Shannon","Level","Value"
"13","FC.113A_concatenated","FC_113","Sample 2.1","Fort Collins","RWA","None","Vacuum","Vacuum(N=16)",90,"Store2",34644683,33386392,167830,20435,5764,9628,9628,98244.8979591838,11,0.749748015656518,17,0.780158315356553,"Class",2.03174603174603
"14","FC.113A_concatenated","FC_113","Sample 2.1","Fort Collins","RWA","None","Vacuum","Vacuum(N=16)",90,"Store2",34644683,33386392,167830,20435,5764,9628,9628,98244.8979591838,11,0.749748015656518,17,0.780158315356553,"Mechanism",1.76697956929873
"15","FC.113A_concatenated","FC_113","Sample 2.1","Fort Collins","RWA","None","Vacuum","Vacuum(N=16)",90,"Store2",34644683,33386392,167830,20435,5764,9628,9628,98244.8979591838,11,0.749748015656518,17,0.780158315356553,"Group",1.88014101057579
"16","FC.113A_concatenated","FC_113","Sample 2.1","Fort Collins","RWA","None","Vacuum","Vacuum(N=16)",90,"Store2",34644683,33386392,167830,20435,5764,9628,9628,98244.8979591838,11,0.749748015656518,17,0.780158315356553,"Gene",7.76699029126214
"17","FC.122A1in2_concatenated","FC_122","Sample 3.2","Fort Collins","RWA","Half","Vacuum","Vacuum(N=16)",85,"Store4",59222209,57116177,146919,16361,9708,12514,12514,219543.859649123,9,0.0624124536368027,14,0.0716643505368754,"Class",1.02531239987184
"18","FC.122A1in2_concatenated","FC_122","Sample 3.2","Fort Collins","RWA","Half","Vacuum","Vacuum(N=16)",85,"Store4",59222209,57116177,146919,16361,9708,12514,12514,219543.859649123,9,0.0624124536368027,14,0.0716643505368754,"Mechanism",1.02531239987184
"19","FC.122A1in2_concatenated","FC_122","Sample 3.2","Fort Collins","RWA","Half","Vacuum","Vacuum(N=16)",85,"Store4",59222209,57116177,146919,16361,9708,12514,12514,219543.859649123,9,0.0624124536368027,14,0.0716643505368754,"Group",1.31093814010651
"20","FC.122A1in2_concatenated","FC_122","Sample 3.2","Fort Collins","RWA","Half","Vacuum","Vacuum(N=16)",85,"Store4",59222209,57116177,146919,16361,9708,12514,12514,219543.859649123,9,0.0624124536368027,14,0.0716643505368754,"Gene",9.93788819875776
"21","FC.122A_concatenated","FC_122","Sample 3.1","Fort Collins","RWA","None","Vacuum","Vacuum(N=16)",85,"Store4",42523674,41038940,98088,32208,14459,19089,19089,272700,9,0.0948818279227387,18,0.114627793817063,"Class",1.02531239987184
"22","FC.122A_concatenated","FC_122","Sample 3.1","Fort Collins","RWA","None","Vacuum","Vacuum(N=16)",85,"Store4",42523674,41038940,98088,32208,14459,19089,19089,272700,9,0.0948818279227387,18,0.114627793817063,"Mechanism",1.02531239987184
"23","FC.122A_concatenated","FC_122","Sample 3.1","Fort Collins","RWA","None","Vacuum","Vacuum(N=16)",85,"Store4",42523674,41038940,98088,32208,14459,19089,19089,272700,9,0.0948818279227387,18,0.114627793817063,"Group",1.38109624514458
"24","FC.122A_concatenated","FC_122","Sample 3.1","Fort Collins","RWA","None","Vacuum","Vacuum(N=16)",85,"Store4",42523674,41038940,98088,32208,14459,19089,19089,272700,9,0.0948818279227387,18,0.114627793817063,"Gene",10.6666666666667
"25","FC.123A1in2_concatenated","FC_123","Sample 4.2","Fort Collins","RWA","Half","Vacuum","Vacuum(N=16)",90,"Store4",19036211,18357780,8595,8,6,271,271,4169.23076923078,9,1.66776167624893,14,1.99751184920938,"Class",4.9079754601227
"26","FC.123A1in2_concatenated","FC_123","Sample 4.2","Fort Collins","RWA","Half","Vacuum","Vacuum(N=16)",90,"Store4",19036211,18357780,8595,8,6,271,271,4169.23076923078,9,1.66776167624893,14,1.99751184920938,"Mechanism",5.22022838499184
"27","FC.123A1in2_concatenated","FC_123","Sample 4.2","Fort Collins","RWA","Half","Vacuum","Vacuum(N=16)",90,"Store4",19036211,18357780,8595,8,6,271,271,4169.23076923078,9,1.66776167624893,14,1.99751184920938,"Group",5.23731587561375
"28","FC.123A1in2_concatenated","FC_123","Sample 4.2","Fort Collins","RWA","Half","Vacuum","Vacuum(N=16)",90,"Store4",19036211,18357780,8595,8,6,271,271,4169.23076923078,9,1.66776167624893,14,1.99751184920938,"Gene",21.0526315789474
"29","FC.123A_concatenated","FC_123","Sample 4.1","Fort Collins","RWA","None","Vacuum","Vacuum(N=16)",90,"Store4",37062617,35657217,20149,0,0,80,80,3076.92307692309,7,1.55610723559372,10,1.86282232366555,"Class",3.9360393603936
"30","FC.123A_concatenated","FC_123","Sample 4.1","Fort Collins","RWA","None","Vacuum","Vacuum(N=16)",90,"Store4",37062617,35657217,20149,0,0,80,80,3076.92307692309,7,1.55610723559372,10,1.86282232366555,"Mechanism",4.97667185069984
"31","FC.123A_concatenated","FC_123","Sample 4.1","Fort Collins","RWA","None","Vacuum","Vacuum(N=16)",90,"Store4",37062617,35657217,20149,0,0,80,80,3076.92307692309,7,1.55610723559372,10,1.86282232366555,"Group",6.00375234521576
"32","FC.123A_concatenated","FC_123","Sample 4.1","Fort Collins","RWA","None","Vacuum","Vacuum(N=16)",90,"Store4",37062617,35657217,20149,0,0,80,80,3076.92307692309,7,1.55610723559372,10,1.86282232366555,"Gene",27.5862068965517
"33","FC.133A1in2_concatenated","FC_133","Sample 5.2","Fort Collins","RWA","Half","Vacuum","Vacuum(N=16)",92,"Store1",15200330,14620247,27615,10148,5355,6833,6833,77647.7272727274,8,0.273814637617989,15,0.302584528787754,"Class",1.16321337695383
"34","FC.133A1in2_concatenated","FC_133","Sample 5.2","Fort Collins","RWA","Half","Vacuum","Vacuum(N=16)",92,"Store1",15200330,14620247,27615,10148,5355,6833,6833,77647.7272727274,8,0.273814637617989,15,0.302584528787754,"Mechanism",1.16618075801749
"35","FC.133A1in2_concatenated","FC_133","Sample 5.2","Fort Collins","RWA","Half","Vacuum","Vacuum(N=16)",92,"Store1",15200330,14620247,27615,10148,5355,6833,6833,77647.7272727274,8,0.273814637617989,15,0.302584528787754,"Group",1.07853050219076
"36","FC.133A1in2_concatenated","FC_133","Sample 5.2","Fort Collins","RWA","Half","Vacuum","Vacuum(N=16)",92,"Store1",15200330,14620247,27615,10148,5355,6833,6833,77647.7272727274,8,0.273814637617989,15,0.302584528787754,"Gene",7.44186046511628
"37","FC.133A_concatenated","FC_133","Sample 5.1","Fort Collins","RWA","None","Vacuum","Vacuum(N=16)",92,"Store1",41617299,39968343,65852,498,446,628,628,25120.0000000001,7,0.393541589131304,9,0.422363576663134,"Class",1.16575591985428
"38","FC.133A_concatenated","FC_133","Sample 5.1","Fort Collins","RWA","None","Vacuum","Vacuum(N=16)",92,"Store1",41617299,39968343,65852,498,446,628,628,25120.0000000001,7,0.393541589131304,9,0.422363576663134,"Mechanism",1.23076923076923
"39","FC.133A_concatenated","FC_133","Sample 5.1","Fort Collins","RWA","None","Vacuum","Vacuum(N=16)",92,"Store1",41617299,39968343,65852,498,446,628,628,25120.0000000001,7,0.393541589131304,9,0.422363576663134,"Group",1.26432240221256
"40","FC.133A_concatenated","FC_133","Sample 5.1","Fort Collins","RWA","None","Vacuum","Vacuum(N=16)",92,"Store1",41617299,39968343,65852,498,446,628,628,25120.0000000001,7,0.393541589131304,9,0.422363576663134,"Gene",4.65793304221252
"41","FC.134A1in2_concatenated","FC_134","Sample 6.2","Fort Collins","RWA","Half","Vacuum","Vacuum(N=16)",80,"Store1",34804270,33470715,52034,878,730,1161,1161,37451.6129032259,7,0.350399532407983,12,0.395016871006227,"Class",1.22982321291314
"42","FC.134A1in2_concatenated","FC_134","Sample 6.2","Fort Collins","RWA","Half","Vacuum","Vacuum(N=16)",80,"Store1",34804270,33470715,52034,878,730,1161,1161,37451.6129032259,7,0.350399532407983,12,0.395016871006227,"Mechanism",1.22558406740712
"43","FC.134A1in2_concatenated","FC_134","Sample 6.2","Fort Collins","RWA","Half","Vacuum","Vacuum(N=16)",80,"Store1",34804270,33470715,52034,878,730,1161,1161,37451.6129032259,7,0.350399532407983,12,0.395016871006227,"Group",2.01131363922062
"44","FC.134A1in2_concatenated","FC_134","Sample 6.2","Fort Collins","RWA","Half","Vacuum","Vacuum(N=16)",80,"Store1",34804270,33470715,52034,878,730,1161,1161,37451.6129032259,7,0.350399532407983,12,0.395016871006227,"Gene",8.79120879120879
"45","FC.134A_concatenated","FC_134","Sample 6.1","Fort Collins","RWA","None","Vacuum","Vacuum(N=16)",80,"Store1",46514396,44608097,37377,634,582,984,984,28114.2857142858,8,0.43420470767573,14,0.523506576155261,"Class",1.19269474468878
"46","FC.134A_concatenated","FC_134","Sample 6.1","Fort Collins","RWA","None","Vacuum","Vacuum(N=16)",80,"Store1",46514396,44608097,37377,634,582,984,984,28114.2857142858,8,0.43420470767573,14,0.523506576155261,"Mechanism",1.1343495214463
"47","FC.134A_concatenated","FC_134","Sample 6.1","Fort Collins","RWA","None","Vacuum","Vacuum(N=16)",80,"Store1",46514396,44608097,37377,634,582,984,984,28114.2857142858,8,0.43420470767573,14,0.523506576155261,"Group",2.73972602739726
"48","FC.134A_concatenated","FC_134","Sample 6.1","Fort Collins","RWA","None","Vacuum","Vacuum(N=16)",80,"Store1",46514396,44608097,37377,634,582,984,984,28114.2857142858,8,0.43420470767573,14,0.523506576155261,"Gene",7.12694877505568
"49","FC.142A1in2_concatenated","FC_142","Sample 7.2","Fort Collins","RWA","Half","Vacuum","Vacuum(N=16)",93,"Store3",41672381,40236202,81513,1097,909,1342,1342,40666.6666666668,7,0.174803344609661,11,0.221355326626818,"Class",1.0515938218863
"50","FC.142A1in2_concatenated","FC_142","Sample 7.2","Fort Collins","RWA","Half","Vacuum","Vacuum(N=16)",93,"Store3",41672381,40236202,81513,1097,909,1342,1342,40666.6666666668,7,0.174803344609661,11,0.221355326626818,"Mechanism",1.0515938218863
"51","FC.142A1in2_concatenated","FC_142","Sample 7.2","Fort Collins","RWA","Half","Vacuum","Vacuum(N=16)",93,"Store3",41672381,40236202,81513,1097,909,1342,1342,40666.6666666668,7,0.174803344609661,11,0.221355326626818,"Group",1.49045179319981
"52","FC.142A1in2_concatenated","FC_142","Sample 7.2","Fort Collins","RWA","Half","Vacuum","Vacuum(N=16)",93,"Store3",41672381,40236202,81513,1097,909,1342,1342,40666.6666666668,7,0.174803344609661,11,0.221355326626818,"Gene",6.10687022900763
"53","FC.142A_concatenated","FC_142","Sample 7.1","Fort Collins","RWA","None","Vacuum","Vacuum(N=16)",93,"Store3",34983723,33538488,78496,5346,3793,5303,5303,106060,8,0.14540795815715,14,0.192906478120764,"Class",1
"54","FC.142A_concatenated","FC_142","Sample 7.1","Fort Collins","RWA","None","Vacuum","Vacuum(N=16)",93,"Store3",34983723,33538488,78496,5346,3793,5303,5303,106060,8,0.14540795815715,14,0.192906478120764,"Mechanism",1.02531239987184
"55","FC.142A_concatenated","FC_142","Sample 7.1","Fort Collins","RWA","None","Vacuum","Vacuum(N=16)",93,"Store3",34983723,33538488,78496,5346,3793,5303,5303,106060,8,0.14540795815715,14,0.192906478120764,"Group",1.56021452949781
"56","FC.142A_concatenated","FC_142","Sample 7.1","Fort Collins","RWA","None","Vacuum","Vacuum(N=16)",93,"Store3",34983723,33538488,78496,5346,3793,5303,5303,106060,8,0.14540795815715,14,0.192906478120764,"Gene",6.94143167028199
"57","FC.143A1in2_concatenated","FC_143","Sample 8.2","Fort Collins","RWA","Half","Vacuum","Vacuum(N=16)",85,"Store3",41210567,39588437,40161,318,257,448,448,11200,5,0.449872636670363,7,0.539213319988901,"Class",1.22746451860376
"58","FC.143A1in2_concatenated","FC_143","Sample 8.2","Fort Collins","RWA","Half","Vacuum","Vacuum(N=16)",85,"Store3",41210567,39588437,40161,318,257,448,448,11200,5,0.449872636670363,7,0.539213319988901,"Mechanism",1.29922858302883
"59","FC.143A1in2_concatenated","FC_143","Sample 8.2","Fort Collins","RWA","Half","Vacuum","Vacuum(N=16)",85,"Store3",41210567,39588437,40161,318,257,448,448,11200,5,0.449872636670363,7,0.539213319988901,"Group",1.71581769436997
"60","FC.143A1in2_concatenated","FC_143","Sample 8.2","Fort Collins","RWA","Half","Vacuum","Vacuum(N=16)",85,"Store3",41210567,39588437,40161,318,257,448,448,11200,5,0.449872636670363,7,0.539213319988901,"Gene",6.02636534839925
"61","FC.143A_concatenated","FC_143","Sample 8.1","Fort Collins","RWA","None","Vacuum","Vacuum(N=16)",85,"Store3",45442442,43529554,51204,392,356,627,627,11196.4285714286,6,0.577664571989938,8,0.664925205971147,"Class",1.40783106027277
"62","FC.143A_concatenated","FC_143","Sample 8.1","Fort Collins","RWA","None","Vacuum","Vacuum(N=16)",85,"Store3",45442442,43529554,51204,392,356,627,627,11196.4285714286,6,0.577664571989938,8,0.664925205971147,"Mechanism",1.41093474426808
"63","FC.143A_concatenated","FC_143","Sample 8.1","Fort Collins","RWA","None","Vacuum","Vacuum(N=16)",85,"Store3",45442442,43529554,51204,392,356,627,627,11196.4285714286,6,0.577664571989938,8,0.664925205971147,"Group",1.7103153393907
"64","FC.143A_concatenated","FC_143","Sample 8.1","Fort Collins","RWA","None","Vacuum","Vacuum(N=16)",85,"Store3",45442442,43529554,51204,392,356,627,627,11196.4285714286,6,0.577664571989938,8,0.664925205971147,"Gene",8.98876404494382
"65","FC.161A1in2_concatenated","FC_161","Sample 9.2","Fort Collins","CONV","Half","Chub","Chub(N=8)",80,"Store1",67058362,64579770,824877,77764,23388,34143,34143,588672.413793105,8,0.0332675866765589,10,0.724126006313967,"Class",1
"66","FC.161A1in2_concatenated","FC_161","Sample 9.2","Fort Collins","CONV","Half","Chub","Chub(N=8)",80,"Store1",67058362,64579770,824877,77764,23388,34143,34143,588672.413793105,8,0.0332675866765589,10,0.724126006313967,"Mechanism",2.03432930705658
"67","FC.161A1in2_concatenated","FC_161","Sample 9.2","Fort Collins","CONV","Half","Chub","Chub(N=8)",80,"Store1",67058362,64579770,824877,77764,23388,34143,34143,588672.413793105,8,0.0332675866765589,10,0.724126006313967,"Group",2.53365003958828
"68","FC.161A1in2_concatenated","FC_161","Sample 9.2","Fort Collins","CONV","Half","Chub","Chub(N=8)",80,"Store1",67058362,64579770,824877,77764,23388,34143,34143,588672.413793105,8,0.0332675866765589,10,0.724126006313967,"Gene",9.2485549132948
"69","FC.161A_concatenated","FC_161","Sample 9.1","Fort Collins","CONV","None","Chub","Chub(N=8)",80,"Store1",43515676,41896445,728548,296734,35273,51868,51868,700918.91891892,9,0.0410313099708002,15,0.711519483751716,"Class",1.0515938218863
"70","FC.161A_concatenated","FC_161","Sample 9.1","Fort Collins","CONV","None","Chub","Chub(N=8)",80,"Store1",43515676,41896445,728548,296734,35273,51868,51868,700918.91891892,9,0.0410313099708002,15,0.711519483751716,"Mechanism",1.97287299630086
"71","FC.161A_concatenated","FC_161","Sample 9.1","Fort Collins","CONV","None","Chub","Chub(N=8)",80,"Store1",43515676,41896445,728548,296734,35273,51868,51868,700918.91891892,9,0.0410313099708002,15,0.711519483751716,"Group",2.89330922242315
"72","FC.161A_concatenated","FC_161","Sample 9.1","Fort Collins","CONV","None","Chub","Chub(N=8)",80,"Store1",43515676,41896445,728548,296734,35273,51868,51868,700918.91891892,9,0.0410313099708002,15,0.711519483751716,"Gene",12.1673003802281
"73","FC.162A1in2_concatenated","FC_162","Sample 10.2","Fort Collins","CONV","Half","Chub","Chub(N=8)",93,"Store1",50459468,48697965,126973,946,810,1619,1619,29436.3636363637,10,0.532803139185042,17,0.791354224684378,"Class",1.29397492923575
"74","FC.162A1in2_concatenated","FC_162","Sample 10.2","Fort Collins","CONV","Half","Chub","Chub(N=8)",93,"Store1",50459468,48697965,126973,946,810,1619,1619,29436.3636363637,10,0.532803139185042,17,0.791354224684378,"Mechanism",1.3745704467354
"75","FC.162A1in2_concatenated","FC_162","Sample 10.2","Fort Collins","CONV","Half","Chub","Chub(N=8)",93,"Store1",50459468,48697965,126973,946,810,1619,1619,29436.3636363637,10,0.532803139185042,17,0.791354224684378,"Group",2.81442392260334
"76","FC.162A1in2_concatenated","FC_162","Sample 10.2","Fort Collins","CONV","Half","Chub","Chub(N=8)",93,"Store1",50459468,48697965,126973,946,810,1619,1619,29436.3636363637,10,0.532803139185042,17,0.791354224684378,"Gene",7.17488789237668
"77","FC.162A_concatenated","FC_162","Sample 10.1","Fort Collins","CONV","None","Chub","Chub(N=8)",93,"Store1",54399943,52389506,165437,1919,1647,2792,2792,31727.2727272728,10,0.636913604023653,20,1.09005313510378,"Class",1.33111480865225
"78","FC.162A_concatenated","FC_162","Sample 10.1","Fort Collins","CONV","None","Chub","Chub(N=8)",93,"Store1",54399943,52389506,165437,1919,1647,2792,2792,31727.2727272728,10,0.636913604023653,20,1.09005313510378,"Mechanism",1.8140589569161
"79","FC.162A_concatenated","FC_162","Sample 10.1","Fort Collins","CONV","None","Chub","Chub(N=8)",93,"Store1",54399943,52389506,165437,1919,1647,2792,2792,31727.2727272728,10,0.636913604023653,20,1.09005313510378,"Group",4.32432432432432
"80","FC.162A_concatenated","FC_162","Sample 10.1","Fort Collins","CONV","None","Chub","Chub(N=8)",93,"Store1",54399943,52389506,165437,1919,1647,2792,2792,31727.2727272728,10,0.636913604023653,20,1.09005313510378,"Gene",6.92640692640693
"81","FC.172A1in2_concatenated","FC_172","Sample 11.2","Fort Collins","CONV","Half","TrayOverwrap","TrayOverwrap(N=6)",80,"Store3",39790090,38407079,1104944,22850,11170,20120,20120,264736.842105264,10,0.316633893518961,16,0.365593598460608,"Class",1.19715675271231
"82","FC.172A1in2_concatenated","FC_172","Sample 11.2","Fort Collins","CONV","Half","TrayOverwrap","TrayOverwrap(N=6)",80,"Store3",39790090,38407079,1104944,22850,11170,20120,20120,264736.842105264,10,0.316633893518961,16,0.365593598460608,"Mechanism",1.16321337695383
"83","FC.172A1in2_concatenated","FC_172","Sample 11.2","Fort Collins","CONV","Half","TrayOverwrap","TrayOverwrap(N=6)",80,"Store3",39790090,38407079,1104944,22850,11170,20120,20120,264736.842105264,10,0.316633893518961,16,0.365593598460608,"Group",2.00752823086575
"84","FC.172A1in2_concatenated","FC_172","Sample 11.2","Fort Collins","CONV","Half","TrayOverwrap","TrayOverwrap(N=6)",80,"Store3",39790090,38407079,1104944,22850,11170,20120,20120,264736.842105264,10,0.316633893518961,16,0.365593598460608,"Gene",6.72268907563025
"85","FC.172A_concatenated","FC_172","Sample 11.1","Fort Collins","CONV","None","TrayOverwrap","TrayOverwrap(N=6)",80,"Store3",45710363,44090217,1410649,1025,930,2147,2147,69258.0645161293,8,0.659584626277777,14,0.72608324953291,"Class",1.61534578495709
"86","FC.172A_concatenated","FC_172","Sample 11.1","Fort Collins","CONV","None","TrayOverwrap","TrayOverwrap(N=6)",80,"Store3",45710363,44090217,1410649,1025,930,2147,2147,69258.0645161293,8,0.659584626277777,14,0.72608324953291,"Mechanism",1.64863472436888
"87","FC.172A_concatenated","FC_172","Sample 11.1","Fort Collins","CONV","None","TrayOverwrap","TrayOverwrap(N=6)",80,"Store3",45710363,44090217,1410649,1025,930,2147,2147,69258.0645161293,8,0.659584626277777,14,0.72608324953291,"Group",2.44648318042813
"88","FC.172A_concatenated","FC_172","Sample 11.1","Fort Collins","CONV","None","TrayOverwrap","TrayOverwrap(N=6)",80,"Store3",45710363,44090217,1410649,1025,930,2147,2147,69258.0645161293,8,0.659584626277777,14,0.72608324953291,"Gene",6.89655172413793
"89","FC.177A1in2_concatenated","FC_177","Sample 12.2","Fort Collins","CONV","Half","TrayOverwrap","TrayOverwrap(N=6)",93,"Store5",54833376,52650008,45942,4894,3473,5686,5686,23020.2429149798,14,0.962874385031071,24,1.56003889774774,"Class",2.48062015503876
"90","FC.177A1in2_concatenated","FC_177","Sample 12.2","Fort Collins","CONV","Half","TrayOverwrap","TrayOverwrap(N=6)",93,"Store5",54833376,52650008,45942,4894,3473,5686,5686,23020.2429149798,14,0.962874385031071,24,1.56003889774774,"Mechanism",2.99345182413471
"91","FC.177A1in2_concatenated","FC_177","Sample 12.2","Fort Collins","CONV","Half","TrayOverwrap","TrayOverwrap(N=6)",93,"Store5",54833376,52650008,45942,4894,3473,5686,5686,23020.2429149798,14,0.962874385031071,24,1.56003889774774,"Group",26.890756302521
"92","FC.177A1in2_concatenated","FC_177","Sample 12.2","Fort Collins","CONV","Half","TrayOverwrap","TrayOverwrap(N=6)",93,"Store5",54833376,52650008,45942,4894,3473,5686,5686,23020.2429149798,14,0.962874385031071,24,1.56003889774774,"Gene",43.8356164383562
"93","FC.177A_concatenated","FC_177","Sample 12.1","Fort Collins","CONV","None","TrayOverwrap","TrayOverwrap(N=6)",93,"Store5",40915803,39211802,41483,9114,5417,10290,10290,31759.2592592592,12,0.993875855252934,23,1.5757264173585,"Class",1.77285318559557
"94","FC.177A_concatenated","FC_177","Sample 12.1","Fort Collins","CONV","None","TrayOverwrap","TrayOverwrap(N=6)",93,"Store5",40915803,39211802,41483,9114,5417,10290,10290,31759.2592592592,12,0.993875855252934,23,1.5757264173585,"Mechanism",3.94088669950739
"95","FC.177A_concatenated","FC_177","Sample 12.1","Fort Collins","CONV","None","TrayOverwrap","TrayOverwrap(N=6)",93,"Store5",40915803,39211802,41483,9114,5417,10290,10290,31759.2592592592,12,0.993875855252934,23,1.5757264173585,"Group",19.7530864197531
"96","FC.177A_concatenated","FC_177","Sample 12.1","Fort Collins","CONV","None","TrayOverwrap","TrayOverwrap(N=6)",93,"Store5",40915803,39211802,41483,9114,5417,10290,10290,31759.2592592592,12,0.993875855252934,23,1.5757264173585,"Gene",39.5061728395062
"97","FC.181A1in2_concatenated","FC_181","Sample 13.2","Fort Collins","CONV","Half","StoreGrind","StoreGrind(N=2)",90,"Store1",44527155,43105651,50912,4,4,135,135,3214.28571428572,8,1.55120703295688,11,1.85318071562781,"Class",3.23232323232323
"98","FC.181A1in2_concatenated","FC_181","Sample 13.2","Fort Collins","CONV","Half","StoreGrind","StoreGrind(N=2)",90,"Store1",44527155,43105651,50912,4,4,135,135,3214.28571428572,8,1.55120703295688,11,1.85318071562781,"Mechanism",4.72673559822747
"99","FC.181A1in2_concatenated","FC_181","Sample 13.2","Fort Collins","CONV","Half","StoreGrind","StoreGrind(N=2)",90,"Store1",44527155,43105651,50912,4,4,135,135,3214.28571428572,8,1.55120703295688,11,1.85318071562781,"Group",7.45920745920746
"100","FC.181A1in2_concatenated","FC_181","Sample 13.2","Fort Collins","CONV","Half","StoreGrind","StoreGrind(N=2)",90,"Store1",44527155,43105651,50912,4,4,135,135,3214.28571428572,8,1.55120703295688,11,1.85318071562781,"Gene",8.22622107969152
"101","FC.181A_concatenated","FC_181","Sample 13.1","Fort Collins","CONV","None","StoreGrind","StoreGrind(N=2)",90,"Store1",50492224,48832439,66376,30,25,266,266,8060.60606060609,8,1.25178614451091,13,1.49662002771796,"Class",2.5518341307815
"102","FC.181A_concatenated","FC_181","Sample 13.1","Fort Collins","CONV","None","StoreGrind","StoreGrind(N=2)",90,"Store1",50492224,48832439,66376,30,25,266,266,8060.60606060609,8,1.25178614451091,13,1.49662002771796,"Mechanism",2.40963855421687
"103","FC.181A_concatenated","FC_181","Sample 13.1","Fort Collins","CONV","None","StoreGrind","StoreGrind(N=2)",90,"Store1",50492224,48832439,66376,30,25,266,266,8060.60606060609,8,1.25178614451091,13,1.49662002771796,"Group",4.86322188449848
"104","FC.181A_concatenated","FC_181","Sample 13.1","Fort Collins","CONV","None","StoreGrind","StoreGrind(N=2)",90,"Store1",50492224,48832439,66376,30,25,266,266,8060.60606060609,8,1.25178614451091,13,1.49662002771796,"Gene",8.48806366047745
"105","FC.186A1in2_concatenated","FC_186","Sample 14.2","Fort Collins","CONV","Half","Chub","Chub(N=8)",80,"Store5",54816543,52698955,1069355,112968,15927,25356,25356,352166.666666667,7,0.371592608751934,15,0.769930326412514,"Class",1.16448326055313
"106","FC.186A1in2_concatenated","FC_186","Sample 14.2","Fort Collins","CONV","Half","Chub","Chub(N=8)",80,"Store5",54816543,52698955,1069355,112968,15927,25356,25356,352166.666666667,7,0.371592608751934,15,0.769930326412514,"Mechanism",1.60723254645907
