"ID","X.SampleID","sample","City","Treatment","Dilution","Packaging","Lean","Blinded_Store","Raw_paired_reads","QC_filtered_reads","taxa_reads","filtered_taxa_reads","microbiome_raw_mapped_reads","microbiome_CSS_counts","microbiome_domain_Richness","microbiome_domain_Shannon","microbiome_phylum_Richness","microbiome_phylum_Shannon","microbiome_class_Richness","microbiome_class_Shannon","microbiome_order_Richness","microbiome_order_Shannon","microbiome_family_Richness","microbiome_family_Shannon","microbiome_genus_Richness","microbiome_genus_Shannon","microbiome_species_Richness","microbiome_species_Shannon","Level","Value"
"25","FC_123","FC_123","Sample 4","Fort Collins","RWA",NA,"Vacuum",90,"Store4",210004,184008,75558,75204,100804,20576.4441722801,3,0.0063408828162273,39,1.16803103448926,107,1.78650416505023,168,2.28424890730805,208,2.91721103538183,287,2.64339034995918,340,2.5730620337408,"Order",3.21372000343204
"26","FC_123","FC_123","Sample 4","Fort Collins","RWA",NA,"Vacuum",90,"Store4",210004,184008,75558,75204,100804,20576.4441722801,3,0.0063408828162273,39,1.16803103448926,107,1.78650416505023,168,2.28424890730805,208,2.91721103538183,287,2.64339034995918,340,2.5730620337408,"Family",6.92052525234341
"27","FC_123","FC_123","Sample 4","Fort Collins","RWA",NA,"Vacuum",90,"Store4",210004,184008,75558,75204,100804,20576.4441722801,3,0.0063408828162273,39,1.16803103448926,107,1.78650416505023,168,2.28424890730805,208,2.91721103538183,287,2.64339034995918,340,2.5730620337408,"Genus",5.70005423546628
"28","FC_123","FC_123","Sample 4","Fort Collins","RWA",NA,"Vacuum",90,"Store4",210004,184008,75558,75204,100804,20576.4441722801,3,0.0063408828162273,39,1.16803103448926,107,1.78650416505023,168,2.28424890730805,208,2.91721103538183,287,2.64339034995918,340,2.5730620337408,"Species",5.31981091236211
"29","FC_133","FC_133","Sample 5","Fort Collins","RWA",NA,"Vacuum",92,"Store1",212618,198432,30161,30078,183293,259621.813031162,3,0.00178723154684258,13,0.491416104446419,28,0.606330380053041,46,0.667941257340098,71,1.41674346888632,71,1.41318559677448,74,1.35635481006218,"Domain",1.00038876141984
"30","FC_133","FC_133","Sample 5","Fort Collins","RWA",NA,"Vacuum",92,"Store1",212618,198432,30161,30078,183293,259621.813031162,3,0.00178723154684258,13,0.491416104446419,28,0.606330380053041,46,0.667941257340098,71,1.41674346888632,71,1.41318559677448,74,1.35635481006218,"Phylum",1.42743546338119
"31","FC_133","FC_133","Sample 5","Fort Collins","RWA",NA,"Vacuum",92,"Store1",212618,198432,30161,30078,183293,259621.813031162,3,0.00178723154684258,13,0.491416104446419,28,0.606330380053041,46,0.667941257340098,71,1.41674346888632,71,1.41318559677448,74,1.35635481006218,"Class",1.45992636111185
"32","FC_133","FC_133","Sample 5","Fort Collins","RWA",NA,"Vacuum",92,"Store1",212618,198432,30161,30078,183293,259621.813031162,3,0.00178723154684258,13,0.491416104446419,28,0.606330380053041,46,0.667941257340098,71,1.41674346888632,71,1.41318559677448,74,1.35635481006218,"Order",1.46938565976113
"33","FC_133","FC_133","Sample 5","Fort Collins","RWA",NA,"Vacuum",92,"Store1",212618,198432,30161,30078,183293,259621.813031162,3,0.00178723154684258,13,0.491416104446419,28,0.606330380053041,46,0.667941257340098,71,1.41674346888632,71,1.41318559677448,74,1.35635481006218,"Family",3.16255850531841
"34","FC_133","FC_133","Sample 5","Fort Collins","RWA",NA,"Vacuum",92,"Store1",212618,198432,30161,30078,183293,259621.813031162,3,0.00178723154684258,13,0.491416104446419,28,0.606330380053041,46,0.667941257340098,71,1.41674346888632,71,1.41318559677448,74,1.35635481006218,"Genus",3.185113448252
"35","FC_133","FC_133","Sample 5","Fort Collins","RWA",NA,"Vacuum",92,"Store1",212618,198432,30161,30078,183293,259621.813031162,3,0.00178723154684258,13,0.491416104446419,28,0.606330380053041,46,0.667941257340098,71,1.41674346888632,71,1.41318559677448,74,1.35635481006218,"Species",3.09841441643602
"36","FC_134","FC_134","Sample 6","Fort Collins","RWA",NA,"Vacuum",80,"Store1",219822,198879,19258,18978,157092,199862.595419848,1,0,10,0.290100303305172,24,0.367246940229604,44,0.513199454326946,60,1.21247534775181,54,1.40752018942008,55,1.31185212888527,"Domain",1
"37","FC_134","FC_134","Sample 6","Fort Collins","RWA",NA,"Vacuum",80,"Store1",219822,198879,19258,18978,157092,199862.595419848,1,0,10,0.290100303305172,24,0.367246940229604,44,0.513199454326946,60,1.21247534775181,54,1.40752018942008,55,1.31185212888527,"Phylum",1.17265412935263
"38","FC_134","FC_134","Sample 6","Fort Collins","RWA",NA,"Vacuum",80,"Store1",219822,198879,19258,18978,157092,199862.595419848,1,0,10,0.290100303305172,24,0.367246940229604,44,0.513199454326946,60,1.21247534775181,54,1.40752018942008,55,1.31185212888527,"Class",1.18282101330603
"39","FC_134","FC_134","Sample 6","Fort Collins","RWA",NA,"Vacuum",80,"Store1",219822,198879,19258,18978,157092,199862.595419848,1,0,10,0.290100303305172,24,0.367246940229604,44,0.513199454326946,60,1.21247534775181,54,1.40752018942008,55,1.31185212888527,"Order",1.22714584708185
"40","FC_134","FC_134","Sample 6","Fort Collins","RWA",NA,"Vacuum",80,"Store1",219822,198879,19258,18978,157092,199862.595419848,1,0,10,0.290100303305172,24,0.367246940229604,44,0.513199454326946,60,1.21247534775181,54,1.40752018942008,55,1.31185212888527,"Family",1.98066849493885
"41","FC_134","FC_134","Sample 6","Fort Collins","RWA",NA,"Vacuum",80,"Store1",219822,198879,19258,18978,157092,199862.595419848,1,0,10,0.290100303305172,24,0.367246940229604,44,0.513199454326946,60,1.21247534775181,54,1.40752018942008,55,1.31185212888527,"Genus",2.45096158468197
"42","FC_134","FC_134","Sample 6","Fort Collins","RWA",NA,"Vacuum",80,"Store1",219822,198879,19258,18978,157092,199862.595419848,1,0,10,0.290100303305172,24,0.367246940229604,44,0.513199454326946,60,1.21247534775181,54,1.40752018942008,55,1.31185212888527,"Species",2.32149380522058
"43","FC_142","FC_142","Sample 7","Fort Collins","RWA",NA,"Vacuum",93,"Store3",187892,174760,33405,33298,152947,231387.291981846,1,0,11,0.25569137481824,23,0.317067585130727,34,0.381224559313433,50,1.2186554740721,47,1.22931804072997,51,1.11243727787298,"Domain",1
"44","FC_142","FC_142","Sample 7","Fort Collins","RWA",NA,"Vacuum",93,"Store3",187892,174760,33405,33298,152947,231387.291981846,1,0,11,0.25569137481824,23,0.317067585130727,34,0.381224559313433,50,1.2186554740721,47,1.22931804072997,51,1.11243727787298,"Phylum",1.14148697228335
"45","FC_142","FC_142","Sample 7","Fort Collins","RWA",NA,"Vacuum",93,"Store3",187892,174760,33405,33298,152947,231387.291981846,1,0,11,0.25569137481824,23,0.317067585130727,34,0.381224559313433,50,1.2186554740721,47,1.22931804072997,51,1.11243727787298,"Class",1.1534920432746
"46","FC_142","FC_142","Sample 7","Fort Collins","RWA",NA,"Vacuum",93,"Store3",187892,174760,33405,33298,152947,231387.291981846,1,0,11,0.25569137481824,23,0.317067585130727,34,0.381224559313433,50,1.2186554740721,47,1.22931804072997,51,1.11243727787298,"Order",1.15589238041994
"47","FC_142","FC_142","Sample 7","Fort Collins","RWA",NA,"Vacuum",93,"Store3",187892,174760,33405,33298,152947,231387.291981846,1,0,11,0.25569137481824,23,0.317067585130727,34,0.381224559313433,50,1.2186554740721,47,1.22931804072997,51,1.11243727787298,"Family",2.33414608943731
"48","FC_142","FC_142","Sample 7","Fort Collins","RWA",NA,"Vacuum",93,"Store3",187892,174760,33405,33298,152947,231387.291981846,1,0,11,0.25569137481824,23,0.317067585130727,34,0.381224559313433,50,1.2186554740721,47,1.22931804072997,51,1.11243727787298,"Genus",2.37206637501905
"49","FC_142","FC_142","Sample 7","Fort Collins","RWA",NA,"Vacuum",93,"Store3",187892,174760,33405,33298,152947,231387.291981846,1,0,11,0.25569137481824,23,0.317067585130727,34,0.381224559313433,50,1.2186554740721,47,1.22931804072997,51,1.11243727787298,"Species",2.20557483540516
"50","FC_143","FC_143","Sample 8","Fort Collins","RWA",NA,"Vacuum",85,"Store3",155859,143060,13081,12877,116075,169452.554744526,3,0.0011789103872571,18,0.488695862288899,40,0.595662396571975,63,0.786738743687553,95,1.48565091205407,83,1.43446072780255,83,1.27361515857918,"Domain",1.00022866446023
"51","FC_143","FC_143","Sample 8","Fort Collins","RWA",NA,"Vacuum",85,"Store3",155859,143060,13081,12877,116075,169452.554744526,3,0.0011789103872571,18,0.488695862288899,40,0.595662396571975,63,0.786738743687553,95,1.48565091205407,83,1.43446072780255,83,1.27361515857918,"Phylum",1.39893946217058
"52","FC_143","FC_143","Sample 8","Fort Collins","RWA",NA,"Vacuum",85,"Store3",155859,143060,13081,12877,116075,169452.554744526,3,0.0011789103872571,18,0.488695862288899,40,0.595662396571975,63,0.786738743687553,95,1.48565091205407,83,1.43446072780255,83,1.27361515857918,"Class",1.42814411727926
"53","FC_143","FC_143","Sample 8","Fort Collins","RWA",NA,"Vacuum",85,"Store3",155859,143060,13081,12877,116075,169452.554744526,3,0.0011789103872571,18,0.488695862288899,40,0.595662396571975,63,0.786738743687553,95,1.48565091205407,83,1.43446072780255,83,1.27361515857918,"Order",1.46423864348215
"54","FC_143","FC_143","Sample 8","Fort Collins","RWA",NA,"Vacuum",85,"Store3",155859,143060,13081,12877,116075,169452.554744526,3,0.0011789103872571,18,0.488695862288899,40,0.595662396571975,63,0.786738743687553,95,1.48565091205407,83,1.43446072780255,83,1.27361515857918,"Family",2.82538778230652
"55","FC_143","FC_143","Sample 8","Fort Collins","RWA",NA,"Vacuum",85,"Store3",155859,143060,13081,12877,116075,169452.554744526,3,0.0011789103872571,18,0.488695862288899,40,0.595662396571975,63,0.786738743687553,95,1.48565091205407,83,1.43446072780255,83,1.27361515857918,"Genus",2.76558382234203
"56","FC_143","FC_143","Sample 8","Fort Collins","RWA",NA,"Vacuum",85,"Store3",155859,143060,13081,12877,116075,169452.554744526,3,0.0011789103872571,18,0.488695862288899,40,0.595662396571975,63,0.786738743687553,95,1.48565091205407,83,1.43446072780255,83,1.27361515857918,"Species",2.45001838165719
"57","FC_161","FC_161","Sample 9","Fort Collins","CONV",NA,"Chub",80,"Store1",180094,167597,42412,42122,157085,218477.051460362,2,0.000226614644964188,9,0.686200750233218,23,0.831883100297143,37,0.914153065580184,48,1.25928212289106,45,1.22113478313398,46,1.20907471944134,"Domain",1.0000457278734
"58","FC_161","FC_161","Sample 9","Fort Collins","CONV",NA,"Chub",80,"Store1",180094,167597,42412,42122,157085,218477.051460362,2,0.000226614644964188,9,0.686200750233218,23,0.831883100297143,37,0.914153065580184,48,1.25928212289106,45,1.22113478313398,46,1.20907471944134,"Phylum",1.93846781199738
"59","FC_161","FC_161","Sample 9","Fort Collins","CONV",NA,"Chub",80,"Store1",180094,167597,42412,42122,157085,218477.051460362,2,0.000226614644964188,9,0.686200750233218,23,0.831883100297143,37,0.914153065580184,48,1.25928212289106,45,1.22113478313398,46,1.20907471944134,"Class",2.08757073284446
"60","FC_161","FC_161","Sample 9","Fort Collins","CONV",NA,"Chub",80,"Store1",180094,167597,42412,42122,157085,218477.051460362,2,0.000226614644964188,9,0.686200750233218,23,0.831883100297143,37,0.914153065580184,48,1.25928212289106,45,1.22113478313398,46,1.20907471944134,"Order",2.14782700143818
"61","FC_161","FC_161","Sample 9","Fort Collins","CONV",NA,"Chub",80,"Store1",180094,167597,42412,42122,157085,218477.051460362,2,0.000226614644964188,9,0.686200750233218,23,0.831883100297143,37,0.914153065580184,48,1.25928212289106,45,1.22113478313398,46,1.20907471944134,"Family",2.59755936065987
"62","FC_161","FC_161","Sample 9","Fort Collins","CONV",NA,"Chub",80,"Store1",180094,167597,42412,42122,157085,218477.051460362,2,0.000226614644964188,9,0.686200750233218,23,0.831883100297143,37,0.914153065580184,48,1.25928212289106,45,1.22113478313398,46,1.20907471944134,"Genus",2.51349592161742
"63","FC_161","FC_161","Sample 9","Fort Collins","CONV",NA,"Chub",80,"Store1",180094,167597,42412,42122,157085,218477.051460362,2,0.000226614644964188,9,0.686200750233218,23,0.831883100297143,37,0.914153065580184,48,1.25928212289106,45,1.22113478313398,46,1.20907471944134,"Species",2.53374276932111
"64","FC_162","FC_162","Sample 10","Fort Collins","CONV",NA,"Chub",93,"Store1",200365,188043,36662,36519,175864,79111.1111111111,3,0.000406753078115188,23,0.775595205362205,61,1.10617733570248,94,1.32650733781498,122,1.81476456363896,123,1.64160740761291,123,1.44531707893875,"Domain",1.00002286367533
"65","FC_162","FC_162","Sample 10","Fort Collins","CONV",NA,"Chub",93,"Store1",200365,188043,36662,36519,175864,79111.1111111111,3,0.000406753078115188,23,0.775595205362205,61,1.10617733570248,94,1.32650733781498,122,1.81476456363896,123,1.64160740761291,123,1.44531707893875,"Phylum",1.89055870310299
"66","FC_162","FC_162","Sample 10","Fort Collins","CONV",NA,"Chub",93,"Store1",200365,188043,36662,36519,175864,79111.1111111111,3,0.000406753078115188,23,0.775595205362205,61,1.10617733570248,94,1.32650733781498,122,1.81476456363896,123,1.64160740761291,123,1.44531707893875,"Class",2.15119808619916
"67","FC_162","FC_162","Sample 10","Fort Collins","CONV",NA,"Chub",93,"Store1",200365,188043,36662,36519,175864,79111.1111111111,3,0.000406753078115188,23,0.775595205362205,61,1.10617733570248,94,1.32650733781498,122,1.81476456363896,123,1.64160740761291,123,1.44531707893875,"Order",2.22895309376736
"68","FC_162","FC_162","Sample 10","Fort Collins","CONV",NA,"Chub",93,"Store1",200365,188043,36662,36519,175864,79111.1111111111,3,0.000406753078115188,23,0.775595205362205,61,1.10617733570248,94,1.32650733781498,122,1.81476456363896,123,1.64160740761291,123,1.44531707893875,"Family",4.14612889440182
"69","FC_162","FC_162","Sample 10","Fort Collins","CONV",NA,"Chub",93,"Store1",200365,188043,36662,36519,175864,79111.1111111111,3,0.000406753078115188,23,0.775595205362205,61,1.10617733570248,94,1.32650733781498,122,1.81476456363896,123,1.64160740761291,123,1.44531707893875,"Genus",3.75456330035585
"70","FC_162","FC_162","Sample 10","Fort Collins","CONV",NA,"Chub",93,"Store1",200365,188043,36662,36519,175864,79111.1111111111,3,0.000406753078115188,23,0.775595205362205,61,1.10617733570248,94,1.32650733781498,122,1.81476456363896,123,1.64160740761291,123,1.44531707893875,"Species",3.27069489570996
"71","FC_172","FC_172","Sample 11","Fort Collins","CONV",NA,"TrayOverwrap",80,"Store3",100939,94569,16556,16363,87476,179622.176591376,1,0,11,0.465122031657694,28,0.58547490611723,44,0.733002537388178,52,1.41531994379504,49,1.33831196976249,44,1.10376027950225,"Domain",1
"72","FC_172","FC_172","Sample 11","Fort Collins","CONV",NA,"TrayOverwrap",80,"Store3",100939,94569,16556,16363,87476,179622.176591376,1,0,11,0.465122031657694,28,0.58547490611723,44,0.733002537388178,52,1.41531994379504,49,1.33831196976249,44,1.10376027950225,"Phylum",1.37985526696922
"73","FC_172","FC_172","Sample 11","Fort Collins","CONV",NA,"TrayOverwrap",80,"Store3",100939,94569,16556,16363,87476,179622.176591376,1,0,11,0.465122031657694,28,0.58547490611723,44,0.733002537388178,52,1.41531994379504,49,1.33831196976249,44,1.10376027950225,"Class",1.41103549773496
"74","FC_172","FC_172","Sample 11","Fort Collins","CONV",NA,"TrayOverwrap",80,"Store3",100939,94569,16556,16363,87476,179622.176591376,1,0,11,0.465122031657694,28,0.58547490611723,44,0.733002537388178,52,1.41531994379504,49,1.33831196976249,44,1.10376027950225,"Order",1.43827990286723
"75","FC_172","FC_172","Sample 11","Fort Collins","CONV",NA,"TrayOverwrap",80,"Store3",100939,94569,16556,16363,87476,179622.176591376,1,0,11,0.465122031657694,28,0.58547490611723,44,0.733002537388178,52,1.41531994379504,49,1.33831196976249,44,1.10376027950225,"Family",2.75254320517019
"76","FC_172","FC_172","Sample 11","Fort Collins","CONV",NA,"TrayOverwrap",80,"Store3",100939,94569,16556,16363,87476,179622.176591376,1,0,11,0.465122031657694,28,0.58547490611723,44,0.733002537388178,52,1.41531994379504,49,1.33831196976249,44,1.10376027950225,"Genus",2.63022905300489
"77","FC_172","FC_172","Sample 11","Fort Collins","CONV",NA,"TrayOverwrap",80,"Store3",100939,94569,16556,16363,87476,179622.176591376,1,0,11,0.465122031657694,28,0.58547490611723,44,0.733002537388178,52,1.41531994379504,49,1.33831196976249,44,1.10376027950225,"Species",2.17994606643856
"78","FC_177","FC_177","Sample 12","Fort Collins","CONV",NA,"TrayOverwrap",93,"Store5",178300,162800,30436,28153,115442,58540.5679513185,3,0.00631291737207727,25,1.08799815129331,67,1.67207884306785,103,2.06698575239893,143,2.64196442235048,148,2.61006463143318,163,2.73868247876852,"Domain",1.00151018885389
"79","FC_177","FC_177","Sample 12","Fort Collins","CONV",NA,"TrayOverwrap",93,"Store5",178300,162800,30436,28153,115442,58540.5679513185,3,0.00631291737207727,25,1.08799815129331,67,1.67207884306785,103,2.06698575239893,143,2.64196442235048,148,2.61006463143318,163,2.73868247876852,"Phylum",2.44433020749228
"80","FC_177","FC_177","Sample 12","Fort Collins","CONV",NA,"TrayOverwrap",93,"Store5",178300,162800,30436,28153,115442,58540.5679513185,3,0.00631291737207727,25,1.08799815129331,67,1.67207884306785,103,2.06698575239893,143,2.64196442235048,148,2.61006463143318,163,2.73868247876852,"Class",3.89438931665751
"81","FC_177","FC_177","Sample 12","Fort Collins","CONV",NA,"TrayOverwrap",93,"Store5",178300,162800,30436,28153,115442,58540.5679513185,3,0.00631291737207727,25,1.08799815129331,67,1.67207884306785,103,2.06698575239893,143,2.64196442235048,148,2.61006463143318,163,2.73868247876852,"Order",4.53588518960639
"82","FC_177","FC_177","Sample 12","Fort Collins","CONV",NA,"TrayOverwrap",93,"Store5",178300,162800,30436,28153,115442,58540.5679513185,3,0.00631291737207727,25,1.08799815129331,67,1.67207884306785,103,2.06698575239893,143,2.64196442235048,148,2.61006463143318,163,2.73868247876852,"Family",8.11864273564419
"83","FC_177","FC_177","Sample 12","Fort Collins","CONV",NA,"TrayOverwrap",93,"Store5",178300,162800,30436,28153,115442,58540.5679513185,3,0.00631291737207727,25,1.08799815129331,67,1.67207884306785,103,2.06698575239893,143,2.64196442235048,148,2.61006463143318,163,2.73868247876852,"Genus",7.94400548261686
"84","FC_177","FC_177","Sample 12","Fort Collins","CONV",NA,"TrayOverwrap",93,"Store5",178300,162800,30436,28153,115442,58540.5679513185,3,0.00631291737207727,25,1.08799815129331,67,1.67207884306785,103,2.06698575239893,143,2.64196442235048,148,2.61006463143318,163,2.73868247876852,"Species",7.46432099052526
"85","FC_181","FC_181","Sample 13","Fort Collins","CONV",NA,"StoreGrind",90,"Store1",216235,203920,38858,38709,187060,129993.050729673,1,0,14,0.256592458217954,35,0.418080497361279,55,0.478856788198636,79,1.46808699038415,70,1.48476890999879,74,1.3159239567975,"Domain",1
"86","FC_181","FC_181","Sample 13","Fort Collins","CONV",NA,"StoreGrind",90,"Store1",216235,203920,38858,38709,187060,129993.050729673,1,0,14,0.256592458217954,35,0.418080497361279,55,0.478856788198636,79,1.46808699038415,70,1.48476890999879,74,1.3159239567975,"Phylum",1.12365445422028
"87","FC_181","FC_181","Sample 13","Fort Collins","CONV",NA,"StoreGrind",90,"Store1",216235,203920,38858,38709,187060,129993.050729673,1,0,14,0.256592458217954,35,0.418080497361279,55,0.478856788198636,79,1.46808699038415,70,1.48476890999879,74,1.3159239567975,"Class",1.18703401154635
"88","FC_181","FC_181","Sample 13","Fort Collins","CONV",NA,"StoreGrind",90,"Store1",216235,203920,38858,38709,187060,129993.050729673,1,0,14,0.256592458217954,35,0.418080497361279,55,0.478856788198636,79,1.46808699038415,70,1.48476890999879,74,1.3159239567975,"Order",1.19469868871258
"89","FC_181","FC_181","Sample 13","Fort Collins","CONV",NA,"StoreGrind",90,"Store1",216235,203920,38858,38709,187060,129993.050729673,1,0,14,0.256592458217954,35,0.418080497361279,55,0.478856788198636,79,1.46808699038415,70,1.48476890999879,74,1.3159239567975,"Family",2.85409684789229
